OSEBuildingID,CouncilDistrictCode,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),NumberofFloors,YearBuilt,Longitude,BuildingType,PrimaryPropertyType,Neighborhood,DefaultData,Latitude,ComplianceStatus,NumberofBuildings,TotalGHGEmissions,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,LargestPropertyUseType,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
27707,5.0,28470.0,1663.0,26807.0,3.0,1986.0,-122.3192137,Multifamily LR (1-4),Low-Rise Multifamily,North,No,47.72004304000001,Compliant,1.0,4.975,"Multifamily Housing, Parking",25144.0,Multifamily Housing,66.5,1.0000215893974251,0.0,0.0,0.0,713602.59375
27716,1.0,31299.0,0.0,31299.0,5.0,2006.0,-122.387163,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,No,47.565843105,Compliant,1.0,14.825,Multifamily Housing,31299.0,Multifamily Housing,36.5,0.830814061730109,0.16920313523016636,0.0,0.0,1003084.25
27721,6.0,27376.0,14570.0,12806.0,1.0,2004.0,-122.35486985,Nonresidential COS,Other,NORTHWEST,No,47.68747677,Compliant,1.0,27.595,"Library, Parking",12806.0,Library,,0.6081739240058331,0.3918387280909512,0.0,0.0,1101596.0625
27734,7.0,24444.0,0.0,24444.0,4.0,1969.0,-122.38418694999999,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,Yes,47.642708245,Error - Correct Default Data,0.5,3.57,Multifamily Housing,24444.0,Multifamily Housing,92.5,1.0000210932333748,0.0,0.0,0.0,511863.20314999996
27736,7.0,27997.0,0.0,27997.0,4.0,1978.0,-122.39789495000001,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.64617728,Compliant,1.0,5.3149999999999995,Multifamily Housing,27997.0,Multifamily Housing,42.5,1.0000206628037063,0.0,0.0,0.0,762239.25
27738,6.0,25268.0,1558.5,23709.5,3.0,1969.0,-122.3513329,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,No,47.660854605,Compliant,1.0,3.95,"Multifamily Housing, Parking",22151.0,Multifamily Housing,78.0,1.0000214611939409,0.0,0.0,0.0,566429.34375
27744,6.0,45111.0,7528.0,37583.0,4.0,1990.0,-122.34970105000001,Multifamily LR (1-4),Mixed Use Property,LAKE UNION,No,47.66128943,Compliant,1.0,6.51,"Multifamily Housing, Other, Parking, Urgent Care/Clinic/Other Outpatient",17924.0,Multifamily Housing,,1.000020690759326,0.0,0.0,0.0,933387.6875
27759,4.0,63317.0,7599.5,55717.5,4.0,1997.0,-122.34691755,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,No,47.659284195,Compliant,1.0,9.34,"Multifamily Housing, Office, Parking",42448.0,Multifamily Housing,73.5,1.0000212211508366,0.0,0.0,0.0,1340054.5625
27760,4.0,66300.0,10514.5,55785.5,4.0,1995.0,-122.34700515,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,No,47.660203475,Compliant,1.0,9.24,"Multifamily Housing, Office, Parking",35641.0,Multifamily Housing,81.5,1.000020321499321,0.0,0.0,0.0,1325566.5625
27774,6.0,183524.0,34540.5,148983.5,4.0,2002.0,-122.35159335,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.69079154,Compliant,1.0,21.21,"Multifamily Housing, Parking, Retail Store",109489.0,Multifamily Housing,,1.0000203792479434,0.0,0.0,0.0,3042310.5
27799,3.0,109794.0,0.0,109794.0,1.0,1950.0,-122.28840355,Campus,K-12 School,CENTRAL,No,47.622893415,Compliant,1.0,112.565,K-12 School,109794.0,K-12 School,93.5,0.2626194858125172,0.7373815611955503,0.0,0.0,2745919.625
27815,3.0,38560.0,3395.5,35164.5,5.0,1989.0,-122.3077874,Multifamily MR (5-9),Mid-Rise Multifamily,Central,No,47.617926125,Compliant,1.0,5.595000000000001,Multifamily Housing,31769.0,Multifamily Housing,75.0,1.0000202439047938,0.0,0.0,0.0,802710.75
27816,3.0,25200.0,0.0,25200.0,3.0,1911.0,-122.3084728,NonResidential,Other,Central,No,47.61795868,Compliant,1.0,49.205,Other - Lodging/Residential,25200.0,Other - Lodging/Residential,,0.24508532934560925,0.754919661326612,0.0,0.0,1177196.125
27821,5.0,44755.0,0.0,44755.0,1.0,1996.0,-122.31713565,NonResidential,Supermarket / Grocery Store,North,No,47.709398125,Compliant,1.0,335.605,Supermarket/Grocery Store,46978.0,Supermarket/Grocery Store,45.5,0.5474345348643623,0.452577914055644,0.0,0.0,12049238.0
27828,3.0,24000.0,0.0,24000.0,3.0,1912.0,-122.320349,NonResidential,Mixed Use Property,EAST,No,47.6138975,Compliant,1.0,9.33,"Office, Other, Retail Store",12000.0,Office,,0.9438143651916274,0.05620588964498399,0.0,0.0,975075.75
27829,3.0,21228.0,0.0,21228.0,2.0,1920.0,-122.316421,NonResidential,Small- and Mid-Sized Office,EAST,Yes,47.613922,Compliant,1.0,5.58,Office,21228.0,Office,64.0,1.000041250206251,0.0,0.0,0.0,799996.0
27830,3.0,23422.0,0.0,23422.0,3.0,1920.0,-122.31601895,NonResidential,Small- and Mid-Sized Office,EAST,No,47.613923535,Compliant,1.0,127.495,Office,23422.0,Office,64.5,0.12765157596858784,0.8723510166484906,0.0,0.0,2699974.5
27833,3.0,38879.0,11328.0,27551.0,2.0,1975.0,-122.31109845,NonResidential,Other,EAST,No,47.616746500000005,Compliant,3.0,28.335,Urgent Care/Clinic/Other Outpatient,38879.0,Urgent Care/Clinic/Other Outpatient,,0.9680589034259941,0.03196095619961435,0.0,0.0,3354796.375
27836,3.0,40112.0,0.0,40112.0,3.0,1926.0,-122.31109895,Multifamily LR (1-4),Low-Rise Multifamily,EAST,No,47.616179355,Compliant,1.0,58.74,Multifamily Housing,40112.0,Multifamily Housing,97.5,0.19820585239319868,0.8017980303343941,0.0,0.0,1336045.3125
27837,3.0,25808.0,0.0,25808.0,3.0,1924.0,-122.31042385,Multifamily LR (1-4),Low-Rise Multifamily,EAST,No,47.615976225,Compliant,1.0,24.545,Multifamily Housing,25808.0,Multifamily Housing,80.5,0.563638410437597,0.4363738063680479,0.0,0.0,905514.9375
27838,3.0,53034.0,14625.0,38409.0,5.0,1998.0,-122.31101875,NonResidential,Mixed Use Property,EAST,No,47.61550967,Compliant,1.0,81.14500000000001,"Multifamily Housing, Parking, Supermarket/Grocery Store",22486.0,Multifamily Housing,93.5,0.6254411590647427,0.37457184257436044,0.0,0.0,3345732.0
27843,3.0,48700.0,2028.0,46672.0,6.0,1912.0,-122.31100465,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,No,47.614945934999994,Compliant,1.0,45.695,Multifamily Housing,44644.0,Multifamily Housing,93.5,0.4544970356165205,0.5455121525896387,0.0,0.0,1421659.4375
27844,3.0,25536.0,0.0,25536.0,3.0,1904.0,-122.31037789999999,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,No,47.61531941,Compliant,1.0,85.155,Multifamily Housing,25536.0,Multifamily Housing,61.0,0.09445316109771937,0.9055488784667541,0.0,0.0,1746696.4375
27845,3.0,93021.0,0.0,93021.0,12.0,1972.0,-122.31045410000002,Multifamily HR (10+),High-Rise Multifamily,CENTRAL,No,47.614515085,Compliant,1.0,96.325,"Multifamily Housing, Parking",87450.0,Multifamily Housing,20.0,0.7637052362108914,0.23630988680837586,0.0,0.0,5389135.5
27863,3.0,23616.0,0.0,23616.0,4.0,1929.0,-122.309789,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,No,47.6117572,Compliant,1.0,54.379999999999995,Multifamily Housing,23616.0,Multifamily Housing,71.5,0.16214652897318543,0.8378574041273957,0.0,0.0,1191807.8125
27868,3.0,28080.0,1607.5,26472.5,4.0,1988.0,-122.30920560000001,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,No,47.614341395,Compliant,1.0,5.25,Multifamily Housing,24865.0,Multifamily Housing,58.5,1.0000212315351993,0.0,0.0,0.0,753596.0
27870,3.0,20509.0,0.0,20509.0,3.0,1910.0,-122.31461615,Multifamily LR (1-4),Low-Rise Multifamily,EAST,No,47.61511065,Compliant,1.0,22.405,"Multifamily Housing, Restaurant",17041.0,Multifamily Housing,99.0,0.3960750894526992,0.6039320032206567,0.0,0.0,643269.4375
27873,3.0,74725.0,12387.0,62338.0,6.0,1910.0,-122.31648669999998,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.614984465,Compliant,1.0,108.17,"Multifamily Housing, Parking",86443.0,Multifamily Housing,32.0,0.5549670925669533,0.44504457250882373,0.0,0.0,3932679.125
27874,3.0,61880.0,0.0,61880.0,2.0,1958.0,-122.3160081,NonResidential,Warehouse,EAST,No,47.61465178,Compliant,1.0,4.065,Non-Refrigerated Warehouse,61880.0,Non-Refrigerated Warehouse,67.5,1.000020132868364,0.0,0.0,0.0,583622.75
27880,3.0,50356.0,0.0,50356.0,5.0,1940.0,-122.32242905000001,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.61619062,Compliant,1.0,109.375,"Multifamily Housing, Parking",50356.0,Multifamily Housing,99.5,0.18359591104838513,0.8164075581078569,0.0,0.0,2450163.5
27882,3.0,27938.0,0.0,27938.0,2.0,1925.0,-122.32042935000001,NonResidential,Small- and Mid-Sized Office,EAST,No,47.615536139999996,Compliant,1.0,7.83,"Office, Retail Store",13914.0,Office,96.0,0.9974115566775076,0.002610497336691845,0.0,0.0,1103812.6565
27884,4.0,65826.0,11818.5,54007.5,6.0,2006.0,-122.31556969500001,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.664514355,Compliant,1.0,16.29,"Multifamily Housing, Parking, Retail Store",62699.0,Multifamily Housing,,1.0000207535240875,0.0,0.0,0.0,2336952.5
27885,4.0,64227.0,8493.0,55734.0,5.0,1991.0,-122.3160139,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.664607195,Compliant,1.0,59.665,"Multifamily Housing, Office, Parking",40152.0,Multifamily Housing,95.5,0.4892904405898859,0.510719667294507,0.0,0.0,1953920.25
27886,4.0,91916.0,25721.0,66195.0,6.0,2001.0,-122.31602239,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.663909954999994,Compliant,1.0,13.23,"Multifamily Housing, Parking",58683.0,Multifamily Housing,82.5,1.000020523541375,0.0,0.0,0.0,1897211.5625
27888,4.0,33480.0,8313.0,25167.0,5.0,2000.0,-122.3160324,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.66330344,Compliant,1.0,26.84,"Multifamily Housing, Office, Parking",19580.0,Multifamily Housing,,0.5537100407212802,0.4463010966241101,0.0,0.0,973638.65625
27891,4.0,21600.0,0.0,21600.0,2.0,1924.0,-122.31713239999999,NonResidential,Other,NORTHEAST,No,47.663939490000004,Compliant,1.0,11.695,"Other - Services, Retail Store",32580.0,Other - Services,,1.00002116532714,0.0,0.0,0.0,1677271.5
27892,4.0,27908.0,0.0,27908.0,3.0,1929.0,-122.3166192,Nonresidential COS,Other,NORTHEAST,No,47.66512338,Compliant,1.0,56.885,Other,21886.0,Other,,0.4996441516675827,0.5003662518058696,0.0,0.0,1892396.8125
27895,4.0,24722.0,3858.0,20864.0,4.0,2003.0,-122.3170816,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.66664276,Compliant,1.0,4.12,"Multifamily Housing, Parking, Retail Store",15456.0,Multifamily Housing,,1.000021050553804,0.0,0.0,0.0,590839.5625
27901,3.0,30562.0,0.0,30562.0,2.0,2000.0,-122.28700895,Campus,K-12 School,CENTRAL,No,47.622898234999994,Compliant,1.0,54.555,K-12 School,30562.0,K-12 School,70.0,0.4086872313612711,0.5913208134034099,0.0,0.0,1592650.6875
27902,4.0,43422.0,0.0,43422.0,4.0,1997.0,-122.32634315000001,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,No,47.65488884,Compliant,1.0,49.475,"Multifamily Housing, Parking",37581.0,Multifamily Housing,29.0,0.5368514720025387,0.4631605567358357,0.0,0.0,1745819.0
27903,2.0,54969.0,0.0,54969.0,3.0,2000.0,-122.32033014999999,NonResidential,Retail Store,DOWNTOWN,No,47.599486029999994,Compliant,1.0,40.55,Retail Store,54969.0,Retail Store,71.5,0.9018176568192986,0.09819960999686964,0.0,0.0,3525548.625
27922,3.0,36825.0,0.0,36825.0,2.0,1951.0,-122.3123641,NonResidential,K-12 School,CENTRAL,No,47.613797055000006,Compliant,1.0,52.09,"K-12 School, Office, Social/Meeting Hall, Worship Facility",44340.0,K-12 School,,0.5203660568163924,0.4796449071502172,0.0,0.0,1789954.375
27924,3.0,36546.0,2659.0,33887.0,4.0,1908.0,-122.31217520000001,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,No,47.614473965,Compliant,1.0,6.699999999999999,"Fast Food Restaurant, Multifamily Housing, Parking",30480.0,Multifamily Housing,80.5,0.9810409159635078,0.018978347155536795,0.0,0.0,853314.5625
27926,3.0,101530.0,13240.0,88290.0,7.0,2008.0,-122.31263339,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.614804535,Compliant,1.0,121.965,"Multifamily Housing, Parking",99313.0,Multifamily Housing,67.0,0.5170851686606269,0.48292682400322073,0.0,0.0,4169215.5
27928,3.0,25834.0,0.0,25834.0,3.0,1958.0,-122.311925,NonResidential,Small- and Mid-Sized Office,EAST,No,47.615480105,Compliant,1.0,57.620000000000005,Office,31822.0,Office,71.0,0.5736486368342677,0.42636324159821276,0.0,0.0,2162532.8125
27929,3.0,26172.0,0.0,26172.0,4.0,1962.0,-122.31232225,Multifamily LR (1-4),Low-Rise Multifamily,EAST,No,47.616815785,Compliant,1.0,5.425,Multifamily Housing,26172.0,Multifamily Housing,49.0,1.0000207958816767,0.0,0.0,0.0,778399.3125
27932,3.0,25920.0,0.0,25920.0,3.0,1909.0,-122.31236415000001,Multifamily LR (1-4),Low-Rise Multifamily,EAST,No,47.617412619999996,Compliant,1.0,17.740000000000002,Multifamily Housing,25920.0,Multifamily Housing,77.5,0.6376006042631236,0.36241296052076083,0.0,0.0,748721.84375
27937,5.0,26112.0,0.0,26112.0,4.0,1985.0,-122.35362459999999,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.693043855,Compliant,1.0,3.885,"Multifamily Housing, Parking",26112.0,Multifamily Housing,96.5,1.0000209213246576,0.0,0.0,0.0,557146.84375
27947,3.0,37700.0,0.0,37700.0,1.0,1929.0,-122.32089145,NonResidential,Worship Facility,EAST,No,47.63153991,Compliant,1.0,141.055,Worship Facility,52225.0,Worship Facility,39.5,0.23404089535446956,0.7659642792032351,0.0,0.0,3333618.25
27950,7.0,62093.0,0.0,62093.0,5.0,1980.0,-122.37463515,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.639912075,Compliant,1.0,10.395,"Multifamily Housing, Swimming Pool",52826.0,Multifamily Housing,66.0,1.0000203722316925,0.0,0.0,0.0,1491000.125
27951,3.0,23856.0,0.0,23856.0,4.0,1956.0,-122.28569895,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,Yes,47.59926894,Error - Correct Default Data,1.0,4.75,Multifamily Housing,23856.0,Multifamily Housing,67.5,1.0000206467043318,0.0,0.0,0.0,681101.4375
27953,3.0,69272.0,0.0,69272.0,7.0,1998.0,-122.3272227,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.613877865,Compliant,1.0,71.85499999999999,"Medical Office, Multifamily Housing, Office, Other, Parking",51295.0,Multifamily Housing,,0.5371685228658506,0.46284276181860035,0.0,0.0,2536623.875
27955,3.0,27273.0,0.0,27273.0,2.0,1925.0,-122.30472965000001,SPS-District K-12,K-12 School,EAST,Yes,47.640722365,Error - Correct Default Data,1.0,44.475,K-12 School,27273.0,K-12 School,90.0,0.36266903529110345,0.637338274647054,0.0,0.0,1222650.5625
27956,3.0,20366.0,0.0,20366.0,2.0,1926.0,-122.3017611,Multifamily LR (1-4),Low-Rise Multifamily,EAST,No,47.639792495,Compliant,1.0,61.94,"Food Service, Multifamily Housing, Office, Other, Retail Store",13350.0,Multifamily Housing,,0.2682637932067703,0.7317415500581306,0.0,0.0,1520605.875
27958,5.0,23888.0,0.0,23888.0,4.0,1974.0,-122.31226745000001,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.71273394,Compliant,1.0,4.71,Multifamily Housing,23888.0,Multifamily Housing,56.0,1.000020269510445,0.0,0.0,0.0,675275.3125
27962,5.0,45579.0,6381.0,39198.0,4.0,2000.0,-122.31218885,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.716046379999995,Compliant,1.0,5.665,"Multifamily Housing, Office, Parking",28785.0,Multifamily Housing,,1.0000228735964694,0.0,0.0,0.0,812891.40625
27966,5.0,23175.0,0.0,23175.0,4.0,1997.0,-122.3121132,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.713152789999995,Compliant,1.0,16.38,"Multifamily Housing, Office",23175.0,,77.0,0.6544239723330509,0.3455902805072647,0.0,0.0,714769.8125
27969,3.0,97229.0,17486.5,79742.5,6.0,2004.0,-122.30970149999999,NonResidential,Mixed Use Property,Central,No,47.616090485,Compliant,1.0,6.915,"Multifamily Housing, Parking, Retail Store",45300.0,Multifamily Housing,100.0,1.0000198112040632,0.0,0.0,0.0,992165.844
27970,3.0,72716.0,0.0,72716.0,7.0,1969.0,-122.30968730000001,Multifamily MR (5-9),Mid-Rise Multifamily,Central,No,47.616802410000005,Compliant,1.0,50.614999999999995,Multifamily Housing,72716.0,Multifamily Housing,53.0,0.7723563220821695,0.22765999266785786,0.0,0.0,2896152.25
27977,3.0,73495.0,13300.0,60195.0,5.0,2002.0,-122.3077639,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,No,47.615935045,Compliant,1.0,118.495,"Multifamily Housing, Parking",45810.0,Multifamily Housing,96.0,0.2143110429923676,0.7856932886496343,0.0,0.0,2741454.625
27981,3.0,37824.0,0.0,37824.0,3.0,1969.0,-122.30848094999999,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,No,47.61262821,Compliant,1.5,22.560000000000002,"Multifamily Housing, Parking",41823.0,Multifamily Housing,79.0,0.754399951693704,0.2456113542508856,0.0,0.0,1232758.5625
27982,5.0,25111.0,0.0,25111.0,3.0,1982.0,-122.3416151,NonResidential,Small- and Mid-Sized Office,NORTHWEST,No,47.698939875,Compliant,1.0,22.785,"Non-Refrigerated Warehouse, Office, Parking",14256.0,Office,79.0,0.6047023763983062,0.39531051906234305,0.0,0.0,903903.34375
27985,5.0,34023.0,8685.0,25338.0,3.0,1987.0,-122.3411261,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.69838396,Compliant,1.0,4.88,,,,96.0,1.0000414655349912,0.0,0.0,0.0,699376.0
27987,5.0,23448.0,2874.0,20574.0,3.0,1989.0,-122.3404945,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.69829614,Compliant,1.0,2.77,"Multifamily Housing, Parking",17700.0,Multifamily Housing,98.5,1.0000201377928475,0.0,0.0,0.0,397263.0
27996,1.0,203155.0,4727.5,198427.5,4.0,1951.0,-122.3918817,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.53895144,Compliant,0.5,125.66,"Hospital (General Medical & Surgical), Multifamily Housing, Parking",177686.0,Multifamily Housing,,0.7799408812588794,0.22007533656585926,0.0,0.0,7337605.5
28001,1.0,22984.0,0.0,22984.0,4.0,1963.0,-122.39500480000001,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.540055965,Compliant,1.0,4.605,"Multifamily Housing, Parking",22984.0,Multifamily Housing,45.0,1.0000201495817922,0.0,0.0,0.0,660683.6875
28002,1.0,26342.0,4878.0,21464.0,4.0,1968.0,-122.39467055,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.53986789,Compliant,1.0,4.045,"Multifamily Housing, Parking",23200.0,Multifamily Housing,96.5,1.0000217943720904,0.0,0.0,0.0,580711.84375
28006,7.0,24329.0,0.0,24329.0,3.0,1907.0,-122.3545546,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.61956644,Compliant,1.0,102.6,"Multifamily Housing, Parking",24329.0,Multifamily Housing,65.5,0.15302003994681987,0.846983213965252,0.0,0.0,2228087.25
28007,5.0,29588.0,0.0,29588.0,4.0,2006.0,-122.31789309999999,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.692017895,Compliant,1.0,32.575,"Multifamily Housing, Office",21000.0,Multifamily Housing,,0.5860370146016546,0.4139744902476394,0.0,0.0,1249473.125
28008,3.0,82519.0,0.0,82519.0,6.0,1993.0,-122.32317025,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.61953993,Compliant,0.5,64.915,Multifamily Housing,62486.0,Multifamily Housing,67.0,0.6414436907134164,0.3585694411903989,0.0,0.0,2760452.75
28009,7.0,37843.0,0.0,37843.0,6.0,1970.0,-122.35711325,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.62826856,Compliant,1.0,56.09,Multifamily Housing,37843.0,Multifamily Housing,93.0,0.36466127366460366,0.6353465300136136,0.0,0.0,1545745.4375
28014,7.0,35787.0,0.0,35787.0,3.0,1984.0,-122.40135860000001,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.654327280000004,Compliant,1.0,6.43,Multifamily Housing,35787.0,Multifamily Housing,71.0,1.0000204945223223,0.0,0.0,0.0,922502.59375
28019,7.0,31805.0,0.0,31805.0,2.0,1953.0,-122.39988389999999,NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,No,47.647779334999996,Compliant,1.0,65.515,Worship Facility,31805.0,Worship Facility,12.5,0.24919247912323128,0.7508126021211019,0.0,0.0,1574417.5
28020,7.0,20811.0,0.0,20811.0,1.0,1953.0,-122.39988389999999,NonResidential,K-12 School,MAGNOLIA / QUEEN ANNE,No,47.647779334999996,Compliant,1.0,41.775,K-12 School,20811.0,K-12 School,88.5,0.4167911439617174,0.583217574686884,0.0,0.0,1232989.25
28022,6.0,28328.0,0.0,28328.0,4.0,1986.0,-122.36840885000001,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,No,47.69951422,Compliant,1.0,4.95,Multifamily Housing,28328.0,Multifamily Housing,64.5,1.0000207650915582,0.0,0.0,0.0,710326.75
28025,2.0,22058.0,0.0,22058.0,2.0,1967.0,-122.32196135000001,Nonresidential COS,Warehouse,GREATER DUWAMISH,No,47.594240490000004,Compliant,1.0,61.925000000000004,"Non-Refrigerated Warehouse, Office",12644.0,Non-Refrigerated Warehouse,1.0,0.4336369738229936,0.566371378657008,0.0,0.0,1870701.875
28027,1.0,42188.0,0.0,42188.0,6.0,1998.0,-122.380388,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,No,47.588378215,Compliant,1.0,47.35,Multifamily Housing,42188.0,Multifamily Housing,,0.5006978236047053,0.4993127914892929,0.0,0.0,1577941.75
28028,1.0,36730.0,0.0,36730.0,6.0,1998.0,-122.38505485,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,No,47.59472805,Compliant,1.0,23.375,Multifamily Housing,36730.0,Multifamily Housing,,0.6174505818105034,0.3825622575460355,0.0,0.0,949229.8125
28029,2.0,22890.0,0.0,22890.0,1.0,1970.0,-122.3235502,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,No,47.562636600000005,Compliant,1.0,114.92500000000001,"Office, Refrigerated Warehouse",43452.0,Refrigerated Warehouse,,0.8955858657754227,0.1044322412940902,0.0,0.0,9747574.0
28030,2.0,36000.0,0.0,36000.0,5.0,1907.0,-122.3236909,NonResidential,Other,GREATER DUWAMISH,No,47.561599834999996,Compliant,1.0,42.44,Other,36000.0,Other,,0.3251407652759718,0.6748665304425078,0.0,0.0,1113666.875
28033,2.0,28320.0,0.0,28320.0,1.0,1971.0,-122.326024645,NonResidential,Distribution Center,GREATER DUWAMISH,No,47.56159605,Compliant,1.0,58.05499999999999,"Distribution Center, Parking",28320.0,Distribution Center,15.5,0.7354224223818298,0.2645847630136804,0.0,0.0,3026973.25
28035,1.0,26498.0,0.0,26498.0,3.0,1964.0,-122.3943275,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.540924325,Compliant,1.0,4.859999999999999,"Multifamily Housing, Parking",25898.0,Multifamily Housing,75.5,1.0000205130024218,0.0,0.0,0.0,697728.1875
28039,1.0,28683.0,0.0,28683.0,3.0,1978.0,-122.3770343,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.53591144000001,Compliant,1.0,15.22,"Multifamily Housing, Parking, Retail Store",25091.0,Multifamily Housing,70.0,0.8001122236349186,0.199904899845759,0.0,0.0,939864.40625
28045,5.0,375502.0,137061.0,238441.0,6.0,2010.0,-122.34696198,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHWEST,No,47.7317276,Compliant,1.0,118.2,"Multifamily Housing, Retail Store",352633.0,Multifamily Housing,,0.8629761755454158,0.1370595940377279,0.0,0.0,8890235.0
28046,5.0,96869.0,0.0,96869.0,3.0,1982.0,-122.34855635,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.72827564,Compliant,1.0,17.299999999999997,"Multifamily Housing, Parking",84327.0,Multifamily Housing,85.5,1.0000200030281663,0.0,0.0,0.0,2480874.375
28048,5.0,51908.0,4931.5,46976.5,3.0,1986.0,-122.33527849999999,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.70705983,Compliant,1.0,8.57,Multifamily Housing,51337.0,Multifamily Housing,75.0,1.000021351136521,0.0,0.0,0.0,1229442.75
28049,5.0,46339.0,5030.5,41308.5,4.0,1987.0,-122.33443679999999,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.70706025,Compliant,1.0,7.49,Multifamily Housing,42842.0,Multifamily Housing,70.5,1.0000210669539222,0.0,0.0,0.0,1073956.875
28050,5.0,43245.0,2467.0,40778.0,4.0,1987.0,-122.3346305,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.70727709,Compliant,1.0,6.705,Multifamily Housing,43288.0,Multifamily Housing,83.0,1.0000213711648422,0.0,0.0,0.0,962160.9375
28051,5.0,56800.0,0.0,56800.0,4.0,1989.0,-122.3347951,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.70761426,Compliant,1.0,12.155000000000001,Multifamily Housing,59039.0,Multifamily Housing,61.5,1.0000208567269717,0.0,0.0,0.0,1744041.625
28053,4.0,29079.0,0.0,29079.0,1.0,1955.0,-122.2900056,NonResidential,Worship Facility,NORTHEAST,No,47.678121829999995,Compliant,1.0,22.88,Worship Facility,29079.0,Worship Facility,79.5,0.5736482549289644,0.4263635731372461,0.0,0.0,858656.84375
28064,1.0,40940.0,0.0,40940.0,4.0,1968.0,-122.3625253,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,No,47.52141906,Compliant,1.0,8.72,,,,50.0,1.0000415803075664,0.0,0.0,0.0,1250592.0
28066,3.0,28848.0,9616.0,19232.0,3.0,1982.0,-122.28057142,NonResidential,Small- and Mid-Sized Office,EAST,No,47.63441806,Compliant,1.0,5.11,"Office, Parking",19232.0,Office,81.5,1.000020124052848,0.0,0.0,0.0,732953.75
28067,2.0,42816.0,0.0,42816.0,4.0,1967.0,-122.26026805,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,No,47.52000942,Compliant,1.0,9.125,Multifamily Housing,42816.0,Multifamily Housing,51.0,1.0000203879526586,0.0,0.0,0.0,1308983.8125
